"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072078","GO:0072078","nephron tubule morphogenesis","24/3020","73/18866",0.000280355128908292,0.00688065378390428,0.00578211006377567,"ADAMTS16/BCL2/PAX2/SALL1/SIX1/GLI3/KIF26B/IRX1/BMP4/TACSTD2/MYC/GREM1/PBX1/FAT4/IRX3/FGF2/SOX9/WNT4/TCF21/LGR4/GATA3/BMP2/FGF1/CTNNBIP1",24
"GO:0021952","GO:0021952","central nervous system projection neuron axonogenesis","12/3020","26/18866",0.000293423774297454,0.00711861815651908,0.00598208178694749,"SLIT2/EPHA4/GLI2/MYCBP2/CDH11/EPHB1/NR4A2/NFIB/DCC/EPHB2/PLXNA4/DCLK1",12
"GO:0035235","GO:0035235","ionotropic glutamate receptor signaling pathway","12/3020","26/18866",0.000293423774297454,0.00711861815651908,0.00598208178694749,"GRIK4/GRID2/GRIK2/GRIN3A/GRIK1/GRIA4/APP/GRIN2A/GRIN2B/CDK5R1/GRIA3/TIAM1",12
"GO:0048843","GO:0048843","negative regulation of axon extension involved in axon guidance","12/3020","26/18866",0.000293423774297454,0.00711861815651908,0.00598208178694749,"SEMA3A/SEMA3E/SEMA3C/RYK/SEMA6D/NRP1/SEMA3D/WNT3/SEMA5A/SEMA5B/SEMA3G/SEMA6A",12
"GO:0002027","GO:0002027","regulation of heart rate","31/3020","104/18866",0.000296260006763782,0.00715999375125294,0.00601685148329015,"PDE4D/SEMA3A/RNLS/KCNE4/ADRA1A/KCNJ5/CAMK2D/KCNA5/ADM/CAV1/TACR3/SLC1A1/HCN4/CACNA1D/CACNA2D1/SCN5A/DMD/NOS1AP/RYR2/POPDC2/BIN1/SNTA1/CTNNA3/EDN3/EPAS1/CACNA1C/JUP/KCNE3/TRPM4/ADRA1B/SCN3B",31
"GO:0071542","GO:0071542","dopaminergic neuron differentiation","15/3020","37/18866",0.000309062806250051,0.00744101022500124,0.00625300174342209,"FOXA2/FGF20/RYK/CSNK1E/NR4A2/FZD1/SFRP2/PHOX2B/SFRP1/LMX1A/WNT2/WNT3/DMRTA2/LMX1B/TIAM1",15
"GO:0048645","GO:0048645","animal organ formation","22/3020","65/18866",0.00031234391564517,0.00746325159949139,0.00627169212943927,"PIM1/MEF2C/ROBO1/GLI2/PAX2/FGFR2/FGFR1/ROBO2/TGFBR2/SOX17/SIX1/TBX5/GLI3/HAND2/BMP4/FRS2/AXIN2/LRP2/WNT2/TBR1/BMP2/FGF1",22
"GO:0060675","GO:0060675","ureteric bud morphogenesis","22/3020","65/18866",0.00031234391564517,0.00746325159949139,0.00627169212943927,"ADAMTS16/BCL2/PAX2/SALL1/SIX1/GLI3/KIF26B/BMP4/TACSTD2/MYC/GREM1/PBX1/FAT4/FGF2/SOX9/WNT4/TCF21/LGR4/GATA3/BMP2/FGF1/CTNNBIP1",22
"GO:0048813","GO:0048813","dendrite morphogenesis","40/3020","146/18866",0.000316873477204073,0.00754301826186537,0.00633872349531693,"SEMA3A/CTNND2/EPHA4/ABI2/ACTR2/IL1RAPL1/MAP2/CTNNA2/HECW2/FYN/RERE/NRP1/PTPRD/EPHB1/ADGRB3/UBE3A/ZNF365/DNM3/RAPGEF2/BTBD3/RBFOX2/TNIK/EPHB2/PDLIM5/LRRK2/PHACTR1/SLITRK5/HECW1/DCLK1/TMEM106B/PPFIA2/CDK5R1/ITPKA/EFNA1/SIPA1L1/PTN/FARP1/SS18L2/SDC2/TIAM1",40
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","64/3020","264/18866",0.000324365558354941,0.00768591584290676,0.00645880649431354,"MAP3K7/MAPK10/PEA15/EPHA4/THBS1/EZH2/ROBO1/ITGA1/MAP3K5/MDFIC/FZD8/FGFR1/NTRK3/NRG1/SASH1/ADRA2A/HTR2A/MAP3K8/MAP2K6/LAMTOR3/ROR2/AKAP13/KRAS/HGF/NEK10/DVL2/GRM4/UBE2N/PTPN11/P2RX7/BMP4/SYK/FRS2/MAP3K14/TNIK/PTPRC/MAP3K21/LRRK2/ALK/DAB2IP/FGF2/PDGFA/TNF/KARS1/EDN3/TGFA/DVL3/GADD45B/PROK2/IQGAP1/TGFBR1/TLR4/KIT/BMP2/AVPI1/RIPK2/PIK3R5/NTF3/TPD52L1/VANGL2/HACD3/FGF1/TIAM1/INAVA",64
"GO:0003012","GO:0003012","muscle system process","103/3020","467/18866",0.000325304081790747,0.00768591584290676,0.00645880649431354,"MIR153-2/PDE4D/KCNE4/MEF2C/ERRFI1/FOXO3/ADRA1A/CFLAR/EZH2/ITGA1/PPP1R12B/SETD3/ASB3/KCNJ5/CAMK2D/PRKG1/KCNA5/PPARGC1A/KCNMA1/HTR1D/ADRA2A/HTR2A/MIR21/MAP2K6/FGF13/FGF12/CAV1/TACR3/ATP8A2/ARHGAP42/AKAP13/JARID2/SORBS2/HCN4/CHRM3/LMOD2/SULF2/CALCRL/GLRX3/CACNA1D/CACNA2D1/GLRA1/TTN/HAND2/NMUR2/SCN5A/DMD/GSN/MYL10/PTK2/SORBS1/STC1/SGCD/SCN7A/NOS1AP/MYL9/RYR2/MYOF/LMNA/BIN1/SNTA1/HTR7/ATP2B1/MKKS/SLN/GJA1/PDLIM5/NMUR1/HSBP1/MYOM3/CTNNA3/CHRM2/MYOM1/EDN3/IL15/DTNA/MSTN/CACNA1C/GUCY1A1/MYH14/NPY2R/DRD1/SLC9A1/PRKCA/MYOT/GRIP2/JUP/PROK2/MIR133A2/KLF15/KCNE3/KIT/TRPM4/CKMT2/DOCK4/ADRA1B/SCN3B/ASPH/IGFBP5/UTRN/TIAM1/DOCK5/GTF2IRD1",103
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","55/3020","219/18866",0.000327308454896635,0.00770452467065239,0.00647444429466832,"TLE4/FRZB/CXXC4/FOXO3/DKK2/TLE6/PSMC1/SOX17/CAV1/ROR2/TLE2/GLI3/SOX2/TBX18/KREMEN2/FZD1/DVL2/TLE3/TRABD2A/APCDD1L/SFRP2/CUL3/NKD1/GSC/SHISA6/SFRP1/PRICKLE1/PSMB7/PSME3/GREM1/CDH2/CTNND1/DACT1/AXIN2/TLE1/RBMS3/DAB2IP/IGFBP4/SHISA2/UBAC2/SOX9/FZD6/HECW1/DVL3/GLI1/HMGXB4/TNN/PSMD7/STK3/SIX3/TMEM64/TCF7L2/BMP2/PRKN/CTNNBIP1",55
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","25/3020","78/18866",0.000329140137452793,0.00770574282124282,0.00647546795913529,"CD83/TOX/MIR21/IL21/FOXP1/BCL6/RC3H2/IL18R1/IL2/HLX/RORA/NFKBIZ/PTGER4/SPN/LEF1/ANXA1/RUNX3/IL4/TNFSF4/IL6/IL4R/RUNX1/GPR183/GATA3/RIPK2",25
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","41/3020","151/18866",0.000329794110005812,0.00770574282124282,0.00647546795913529,"KDM2B/COBL/TFAP2A/GLI2/PAX2/FGFR2/OVOL2/ADM/EPB41L5/ARID1A/SIX1/TBX18/FZD1/DVL2/IRX1/SOX11/SFRP2/GRHL2/BMP4/TRIM71/SFRP1/PRICKLE1/GREM1/TBXT/LRP2/IRX3/TWIST1/WNT2/CC2D2A/LMO4/SOX9/WNT4/ALDH1A3/FZD6/ARHGAP35/DVL3/STK3/GATA3/GLMN/ALDH1A2/VANGL2",41
"GO:0060443","GO:0060443","mammary gland morphogenesis","17/3020","45/18866",0.000341895219769225,0.00795911960139239,0.00668839139293123,"TBX3/NTN1/GLI2/BTRC/FGFR2/TGFBR2/NRG3/CAV1/MSX2/GLI3/ETV5/BMP4/WNT4/VDR/PML/IGFBP5/ARG1",17
"GO:0045661","GO:0045661","regulation of myoblast differentiation","19/3020","53/18866",0.000343849884148896,0.00797530207483813,0.00670199022314505,"IGFBP3/TBX3/MEF2C/MBNL3/MAP3K5/HIF1AN/CAPN3/BMP4/PRICKLE1/RANBP3L/ZFP36L1/PPARD/TRIP4/RIPOR2/TNF/SOX9/MSTN/RBM24/CXCL14",19
"GO:0055074","GO:0055074","calcium ion homeostasis","103/3020","468/18866",0.000352692494481938,0.00815054333963369,0.00684925301423818,"PDE4D/VAPB/DIAPH1/TRIM24/ADRA1A/TRPA1/BCL2/SLC24A2/CAMK2D/KCNA5/GRIK2/ADM/HTR2A/CALB2/GPR174/AGTR1/CAV1/ATG5/JPH1/FYN/GRM5/TRPC7/CXCR5/CNR1/CCR6/LACRT/ITPR2/CACNA1D/CACNA2D1/CAPN3/GALR1/LCK/P2RY8/KL/PKHD1/NMUR2/PTGDR/CCR4/SLC24A5/DMD/IL2/P2RX7/GPR12/ACKR3/GTF2I/STC1/SGCD/CCKBR/STIM2/CMKLR1/ITGAV/RYR2/CCR7/PTGER4/ATP2B1/RYR3/CXCL13/GJA1/CCR1/PTPRC/SWAP70/SLC24A1/PRKCB/ATP2B2/FGF2/PLCZ1/NCS1/HTR1B/APP/MICU1/EDN3/GRIN2A/GRIN2B/TRPC4/CACNA1C/FASLG/CXCL12/NPY2R/CDH23/DRD1/MTNR1B/PRKCE/GOT1/PROK2/CHERP/MIR133A2/DISC1/PDZD8/TMEM64/CHD7/TRPM4/MCOLN2/HEXB/ADRA1B/GPR18/ADCYAP1/VDR/PML/PDGFRA/CDH5/PRNP/ATP13A3/STC2",103
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","59/3020","240/18866",0.000370565767422144,0.00853244523388005,0.00717018164332607,"MAP3K7/SEMA3A/MECOM/EPHA4/MAP3K5/MDFIC/FZD8/GRIK2/SASH1/ULK4/MID1/ROR2/ARL6IP5/EPHB1/PHLPP1/RNF13/TNFRSF19/HGF/DVL2/HAND2/MTURN/SFRP2/MARVELD3/UNC5CL/SYK/TRAF3/SFRP1/FGF19/CCR7/MYC/KLHDC10/DACT1/TNIK/FLT4/MAP3K21/MAGI3/DAB2IP/KLHL31/TNF/RELL1/KARS1/APP/DVL3/GADD45B/PJA2/NCOR1/STK3/TLR4/BMP2/RIPK2/TPD52L1/SIRPA/VANGL2/HACD3/PRKN/TIAM1/INAVA/DNAJA1/HMGCR",59
"GO:0002088","GO:0002088","lens development in camera-type eye","26/3020","83/18866",0.000378349950858954,0.00868011553927135,0.00729427536839058,"ABI2/SLITRK6/SLC7A11/CRYGN/SPRY2/TGFBR2/NTRK3/FZR1/BCAR3/SOX11/SPRED2/BMP4/BFSP1/FRS2/MAF/WNT2/SOX1/FGF2/CRYBB2/PROX1/PDS5B/TBC1D32/MEIS1/SIX3/TGFBR1/GATA3",26
"GO:0072009","GO:0072009","nephron epithelium development","32/3020","110/18866",0.000387035154709533,0.00884731624411828,0.00743478133025532,"ADAMTS16/JAG1/MEF2C/BCL2/PAX2/SALL1/PROM1/SIX1/GLI3/KIF26B/IRX1/BMP4/BASP1/TACSTD2/FOXC1/MYC/GREM1/PBX1/FAT4/IRX3/FGF2/SOX9/WNT4/TCF21/IQGAP1/PODXL/KLF15/LGR4/GATA3/BMP2/FGF1/CTNNBIP1",32
"GO:0042490","GO:0042490","mechanoreceptor differentiation","22/3020","66/18866",0.000398507027725249,0.00904425268658164,0.00760027551462416,"JAG1/USH2A/SLITRK6/FGF20/FGFR1/STRC/NTRK3/NTRK2/PDZD7/GSDME/TRIP11/BDNF/WDPCP/BMP4/ATP8B1/RIPOR2/FAT4/TMEM132E/IFT88/CDH23/VANGL2/GABRB3",22
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","22/3020","66/18866",0.000398507027725249,0.00904425268658164,0.00760027551462416,"ADAMTS16/BCL2/PAX2/SALL1/SIX1/GLI3/KIF26B/BMP4/TACSTD2/MYC/GREM1/PBX1/FAT4/FGF2/SOX9/WNT4/TCF21/LGR4/GATA3/BMP2/FGF1/CTNNBIP1",22
"GO:0098901","GO:0098901","regulation of cardiac muscle cell action potential","14/3020","34/18866",0.000403256004838054,0.00910689158171299,0.00765291367915004,"CAMK2D/FGF13/CAV1/HCN4/NOS1AP/RYR2/BIN1/CTNNA3/CACNA1C/ANK3/JUP/MIR133A2/KCNE3/TRPM4",14
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","50/3020","196/18866",0.000404143483016638,0.00910689158171299,0.00765291367915004,"PTPN13/FGFR1/NTRK3/PIP4K2A/HTR2A/PIK3C2G/KBTBD2/MIR21/FSHR/NTRK2/ROR2/FYN/PLXNB1/HGF/PLCL2/PIK3C3/GSN/UBE3A/NYAP1/PTK2/PLCH1/IRS2/OSM/PRR5/ZFP36L1/PPARD/IER3/TWIST1/PLCB3/DAB2IP/PI4KB/PDGFA/PLCZ1/TNF/SOX9/NCS1/PLD1/NPR3/PIP5K1A/SERPINE2/KCNH1/CA8/PLCL1/RPS6KB1/PLCB4/KIT/GATA3/PIK3R5/NTF3/PDGFRA",50
"GO:0035637","GO:0035637","multicellular organismal signaling","52/3020","206/18866",0.000411275671558639,0.0092347430932954,0.00776035281720389,"PDE4D/KCNE4/KCNJ5/CAMK2D/KCNA5/CNTNAP2/GRIK2/NTRK3/NRCAM/FGF12/CAV1/CACNG3/NTRK2/TNR/HCN4/ITPR2/CACNA1D/NFASC/CACNA2D1/GLRA1/CACNA2D3/SCN5A/KCNK1/SCN7A/KCNIP4/RYR2/KCND2/TMEM65/BIN1/ATP2B1/RYR3/SCN8A/GJA1/SCN9A/KCNMB2/ATP2B2/CTNNA3/CHRM5/KCNIP1/DMRT3/CACNA1C/ANK3/MYH14/DRD1/SLC9A1/MTNR1B/JUP/KCNE3/FMR1/TRPM4/SCN3B/ASPH",52
"GO:0009896","GO:0009896","positive regulation of catabolic process","100/3020","454/18866",0.00041385929707437,0.00925991897199614,0.00778150919364306,"MAP3K7/EPM2A/SMURF2/SORL1/ZER1/FOXO3/PSMC1/TIPARP/HACE1/ADRA2A/RNF152/SOX17/PIP4K2A/HECW2/HTR2A/TRIML1/CAV1/ATG5/ESRRB/TRIB1/FZR1/HNRNPR/PRKAA2/YTHDF3/CSNK1E/TRIM38/TRIM8/LACRT/FBXW7/CNOT6L/BBS7/PUM1/SPTLC1/FABP1/NKD1/SPTLC2/SH3BP4/P2RX7/C9orf72/PTK2/ZBTB20/TRIM71/USP13/TOB1/IRS2/PRICKLE1/COP1/ZFP36L1/LARP1/TNFAIP3/DACT1/GJA1/TRIB2/RNF144B/AMBRA1/LRRK2/CPEB3/MOV10/LRP2/ASB5/TWIST1/DAB2IP/UVRAG/AGBL4/TNF/SOX9/STX5/GCLC/APP/UBQLN1/CNOT1/HECW1/PLEKHF1/RBM24/IL4/VCP/DET1/ANGPTL3/ABCD2/TMEM259/IL6/NUB1/PIAS1/FTO/HK2/TRIML2/PRKCE/VPS13D/SH3GLB1/DISC1/MYLIP/FMR1/NSF/RIPK2/RNF144A/RAB3GAP1/BTG2/HNRNPD/PRKN/LRSAM1",100
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","21/3020","62/18866",0.000419326272713883,0.00931639985552389,0.00782897251548912,"MIR21/IL21/FOXP1/BCL6/RC3H2/IL18R1/IL2/HLX/RORA/NFKBIZ/PTGER4/SPN/LEF1/ANXA1/IL4/TNFSF4/IL6/IL4R/GPR183/GATA3/RIPK2",21
"GO:0007405","GO:0007405","neuroblast proliferation","21/3020","62/18866",0.000419326272713883,0.00931639985552389,0.00782897251548912,"KDM1A/SOX5/FGFR2/FGFR1/FGF13/ZNF335/GLI3/BDNF/FRS2/DOCK7/ID4/LRRK2/DCT/LEF1/DMRTA2/SIX3/TEAD3/NUMB/DISC1/PTN/ARTN",21
"GO:0086005","GO:0086005","ventricular cardiac muscle cell action potential","15/3020","38/18866",0.000435649853299015,0.00964522682199079,0.00810529999420877,"KCNE4/KCNJ5/CAV1/SCN5A/NOS1AP/RYR2/BIN1/SNTA1/CTNNA3/CACNA1C/JUP/MIR133A2/KCNE3/TRPM4/SCN3B",15
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","24/3020","75/18866",0.000440949786738743,0.00972855069557394,0.00817532063805005,"ADAMTS16/BCL2/PAX2/SALL1/SIX1/GLI3/KIF26B/IRX1/BMP4/TACSTD2/MYC/GREM1/PBX1/FAT4/IRX3/FGF2/SOX9/WNT4/TCF21/LGR4/GATA3/BMP2/FGF1/CTNNBIP1",24
"GO:0071774","GO:0071774","response to fibroblast growth factor","41/3020","153/18866",0.000443394163459468,0.00974851334383802,0.00819209611216232,"THBS1/SPRY4/FGFR2/SPRY2/FGF20/FGFR1/LRIT3/FGF3/POSTN/FGF12/ITGB1BP1/NCBP2/SULF2/SETX/KL/SPRED2/ANOS1/PTPN11/TRIM71/FRS2/SFRP1/FAM20C/PRKD2/CD44/FGF19/ZFP36L1/CPS1/RBFOX2/CXCL13/FAT4/SMOC2/FGF2/SHISA2/GCLC/FGFBP3/WNT4/IQGAP1/GATA3/CREB3L1/FGF1/FGFR4",41
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","97/3020","439/18866",0.000447613984888051,0.00980723789727039,0.00824144488657476,"JAG1/CD83/TFRC/ADAM19/EPHA7/IHH/GLI2/ADTRP/FOXA2/PRKG1/YES1/DOCK8/TENM3/TGFBR2/EPB41L5/MAP3K8/DPP4/MIR21/CAV1/TNR/FYN/FADD/IL21/GLI3/KIF26B/PLPP3/SOX2/MAGI1/CDH1/BCL6/ZMIZ1/LCK/HSPH1/BTLA/RC3H2/ZAP70/PTPN11/IL2/PTK2/BMP4/HLX/SYK/ZNF703/HAS2/NFKBIZ/BMP6/CD44/CCR7/SPN/CXCL13/MYO10/AFDN/RIPOR2/PTPRC/SWAP70/IL7/SOX13/GPAM/CLECL1/MIR30B/CD300A/DLG5/TNF/LEF1/ANXA1/WNT4/IL15/RNASE10/RUNX3/IL4/SERPINE2/CEBPB/CXCL12/ANK3/TNFSF4/IL6/PRKCA/ITGA6/ICOS/EFNA5/PODXL/IL4R/RUNX1/ADAMTS18/SH2B3/IL12A/GATA3/GLMN/BMP2/RIPK2/IL20RB/KIFAP3/SIRPA/PRNP/IL2RA/ARG1/ZP4",97
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","12/3020","27/18866",0.000451617136362407,0.00986082657740261,0.0082864777651977,"NRP2/ROBO1/RARB/FGFR2/SEMA3C/ROBO2/TGFBR2/MSX2/SMAD6/NRP1/BMP4/LRP2",12
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","49/3020","192/18866",0.000454337889191258,0.00988614266102764,0.00830775196188029,"PTPN13/FGFR1/NTRK3/PIP4K2A/HTR2A/PIK3C2G/KBTBD2/MIR21/FSHR/NTRK2/ROR2/FYN/PLXNB1/HGF/PLCL2/PIK3C3/GSN/UBE3A/NYAP1/PTK2/PLCH1/IRS2/OSM/PRR5/ZFP36L1/PPARD/IER3/TWIST1/PLCB3/DAB2IP/PI4KB/PDGFA/PLCZ1/TNF/SOX9/NCS1/NPR3/PIP5K1A/SERPINE2/KCNH1/CA8/PLCL1/RPS6KB1/PLCB4/KIT/GATA3/PIK3R5/NTF3/PDGFRA",49
"GO:0051216","GO:0051216","cartilage development","50/3020","197/18866",0.000458826021418834,0.00994961084802759,0.00836108701612186,"FRZB/MEF2C/IHH/TGFBI/GLI2/RARB/SOX5/FGFR1/TGFBR2/TRPS1/CER1/MIR21/ROR2/MSX2/CSGALNACT1/CNMD/GLI3/SULF2/BMPR1B/SATB2/ACAN/HAND2/SFRP2/TRIP11/PTPN11/BMP4/NFIB/COL27A1/STC1/PITX1/BMP6/CD44/SOX6/ZNF219/GREM1/MKKS/BARX2/MAF/EPYC/AXIN2/MEF2D/FGF2/SOX9/RUNX3/LNPK/BMP8B/RUNX1/TGFBR1/BMP2/SNX19",50
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","58/3020","237/18866",0.000467008967028316,0.010092494127042,0.00848115799650849,"MAP3K7/SEMA3A/MECOM/EPHA4/MAP3K5/MDFIC/FZD8/GRIK2/SASH1/ULK4/MID1/ROR2/ARL6IP5/EPHB1/PHLPP1/TNFRSF19/HGF/DVL2/HAND2/MTURN/SFRP2/MARVELD3/UNC5CL/SYK/TRAF3/SFRP1/FGF19/CCR7/MYC/KLHDC10/DACT1/TNIK/FLT4/MAP3K21/MAGI3/DAB2IP/KLHL31/TNF/RELL1/KARS1/APP/DVL3/GADD45B/PJA2/NCOR1/STK3/TLR4/BMP2/RIPK2/TPD52L1/SIRPA/VANGL2/HACD3/PRKN/TIAM1/INAVA/DNAJA1/HMGCR",58
"GO:1904948","GO:1904948","midbrain dopaminergic neuron differentiation","9/3020","17/18866",0.000484047295378945,0.0103940658597073,0.00873458172703733,"RYK/CSNK1E/NR4A2/FZD1/SFRP2/SFRP1/LMX1A/WNT2/WNT3",9
"GO:0060174","GO:0060174","limb bud formation","7/3020","11/18866",0.000485028564073119,0.0103940658597073,0.00873458172703733,"FGFR2/SEMA3C/SOX11/ZNF219/WNT3/SOX9/PLXNA2",7
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","100/3020","456/18866",0.00048588810714993,0.0103940658597073,0.00873458172703733,"PDE4D/VAPB/DIAPH1/ADRA1A/TRPA1/BCL2/SLC24A2/CAMK2D/KCNA5/GRIK2/ADM/HTR2A/CALB2/GPR174/AGTR1/CAV1/ATG5/JPH1/FYN/GRM5/TRPC7/CXCR5/CNR1/CCR6/LACRT/ITPR2/CACNA1D/CACNA2D1/CAPN3/GALR1/LCK/P2RY8/PKHD1/NMUR2/PTGDR/CCR4/SLC24A5/DMD/IL2/P2RX7/GPR12/ACKR3/GTF2I/STC1/CCKBR/STIM2/CMKLR1/ITGAV/RYR2/CCR7/PTGER4/ATP2B1/RYR3/CXCL13/GJA1/CCR1/PTPRC/SWAP70/SLC24A1/PRKCB/ATP2B2/FGF2/PLCZ1/NCS1/HTR1B/APP/MICU1/EDN3/GRIN2A/GRIN2B/TRPC4/CACNA1C/FASLG/CXCL12/NPY2R/CDH23/DRD1/MTNR1B/PRKCE/GOT1/PROK2/CHERP/MIR133A2/DISC1/PDZD8/TMEM64/CHD7/TRPM4/MCOLN2/HEXB/ADRA1B/GPR18/ADCYAP1/VDR/PML/PDGFRA/CDH5/PRNP/ATP13A3/STC2",100
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","63/3020","263/18866",0.000504533991429449,0.0107565967465699,0.00903923206335589,"PDE4D/NPY/ADRA1A/PTH2R/ADGRG2/ADM/RXFP1/HTR1D/ADRA2A/HTR2A/ADGRL3/FSHR/AKAP13/CHRM3/GNA12/CNR1/CALCRL/HTR1F/CACNA1D/GNAT3/ADGRL2/GALR1/MC4R/GRM4/ADGRB3/GPR12/HRH3/VIPR2/RAPGEF2/HTR1E/PTGER4/ADGRG7/HTR7/GRM7/ADCY3/LHCGR/AKAP12/OPRD1/CCR1/GNAL/CHRM5/WASF2/ANXA1/CHRM2/HTR1B/NPR3/OPRM1/GNAQ/GNAI1/SCTR/NPY2R/DRD1/GNAT1/PRKCA/MARCO/MTNR1B/OR11H4/GPR101/MIR133A2/LGR4/ADRA1B/ADCYAP1/CHRM4",63
"GO:0099550","GO:0099550","trans-synaptic signaling, modulating synaptic transmission","8/3020","14/18866",0.000515285477747813,0.0109489518291918,0.00920087633350475,"NTRK2/GRM5/CNR1/BDNF/PLAT/EPHB2/GUCY1A1/SYT4",8
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","21/3020","63/18866",0.000535245917135301,0.0112972571576691,0.0094935723197156,"THBS1/EPHA3/PEAK1/MACF1/EPB41L5/CLASP2/LIMCH1/BCAS3/ITGB1BP1/NRP1/WDPCP/PTK2/SFRP1/GREM1/PTPRJ/WNT4/SLC9A1/CORO1C/EFNA5/IQGAP1/RCC2",21
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","21/3020","63/18866",0.000535245917135301,0.0112972571576691,0.0094935723197156,"THBS1/EPHA3/PEAK1/MACF1/EPB41L5/CLASP2/LIMCH1/BCAS3/ITGB1BP1/NRP1/WDPCP/PTK2/SFRP1/GREM1/PTPRJ/WNT4/SLC9A1/CORO1C/EFNA5/IQGAP1/RCC2",21
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","66/3020","279/18866",0.000541836633585878,0.0113983706440724,0.00957854234228577,"CD83/TFRC/ADAM19/IHH/GLI2/FOXA2/YES1/DOCK8/TGFBR2/MAP3K8/DPP4/MIR21/CAV1/FYN/FADD/IL21/GLI3/KIF26B/PLPP3/SOX2/MAGI1/BCL6/ZMIZ1/LCK/HSPH1/BTLA/ZAP70/PTPN11/IL2/HLX/SYK/HAS2/NFKBIZ/CD44/CCR7/CXCL13/MYO10/AFDN/PTPRC/IL7/SOX13/GPAM/CLECL1/MIR30B/TNF/LEF1/ANXA1/IL15/RNASE10/RUNX3/IL4/ANK3/TNFSF4/IL6/ITGA6/ICOS/PODXL/IL4R/RUNX1/IL12A/GATA3/RIPK2/KIFAP3/SIRPA/IL2RA/ZP4",66
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","72/3020","310/18866",0.000547411523506046,0.0114775157842393,0.00964505141625326,"RNF111/SMURF2/DOK5/IL17RD/SLIT2/SORL1/SKOR2/THBS1/CFLAR/SPRY4/ROBO1/SPRY2/FGFR1/TGFBR2/NTRK3/LRIT3/ADAMTS3/CER1/MIR21/CAV1/HTRA4/NREP/FBN2/MSX2/SMAD6/CNMD/TSPAN12/SULF2/FBN1/SNX25/FZD1/SOX11/NRROS/SPRED2/SFRP2/MMRN2/BMP4/ZNF703/TOB1/SFRP1/BMPER/FAM20C/PRKD2/MYOF/PPM1A/VWC2L/GREM1/ZNF423/CXCL13/LRP2/SMOC2/PRKCB/DAB2IP/FGF2/MIR30B/SHISA2/FGFBP3/WNT4/HSP90AB1/LTBP1/ELAPOR2/GOT1/TGFBR1/CREBBP/IL12A/GATA3/LTBP4/NTF3/CDH5/CREB3L1/FGF1/SEMA6A",72
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","81/3020","357/18866",0.000553687774508869,0.0115707953405616,0.00972343824958253,"PDE4D/DIAPH1/ADRA1A/TRPA1/BCL2/SLC24A2/CAMK2D/KCNA5/ADM/HTR2A/CALB2/GPR174/AGTR1/CAV1/ATG5/JPH1/FYN/GRM5/TRPC7/CXCR5/CNR1/CCR6/LACRT/ITPR2/CACNA1D/CACNA2D1/CAPN3/GALR1/LCK/P2RY8/NMUR2/PTGDR/CCR4/DMD/IL2/P2RX7/ACKR3/GTF2I/CCKBR/CMKLR1/ITGAV/RYR2/CCR7/PTGER4/ATP2B1/RYR3/CXCL13/GJA1/CCR1/PTPRC/SWAP70/SLC24A1/ATP2B2/FGF2/PLCZ1/NCS1/HTR1B/GRIN2A/GRIN2B/TRPC4/CACNA1C/FASLG/NPY2R/CDH23/DRD1/MTNR1B/PRKCE/GOT1/PROK2/CHERP/MIR133A2/TMEM64/CHD7/TRPM4/MCOLN2/ADRA1B/GPR18/ADCYAP1/PML/PDGFRA/PRNP",81
